images,labels
FCL074.png,1
FDL036.png,1
Fil004.png,1
Ngl019.png,1
Ngl021.png,1
gzl76.png,1
Fhl046.png,1
newl059.png,1
Nbl060.png,1
Aal002bis.png,1
Ael494.png,1
Gal220.png,1
Gal209.png,1
FCL056.png,1
FCL084.png,1
newl045.png,1
Nbl046.png,1
ndl085.png,0
Nml071.png,0
Adl399.png,0
gzl14.png,0
FBL042.png,0
Fel074.png,0
Fgl074.png,0
newl034.png,0
